title,duration,rating,voters,genre
1036. Dogman Territory: Werewolves in the Land Between the Lakes,N/A,5.6,37,Horror
1037. Misteri Bilik Korek Api,1h 13m,5.6,10,Horror
1038. The Emasculator,1h 16m,N/A,N/A,Horror
1039. The Frontrooms,1h 14m,3.3,44,Horror
1040. Grayson's Encounter,1h 10m,7.0,23,Horror
1041. Amigo,N/A,N/A,N/A,Horror
1042. Oh...My Wife,1h 34m,N/A,N/A,Horror
1043. Leatherbound,N/A,8.0,8,Horror
1044. Rise of the Crimson Butcher,N/A,5.1,56,Horror
1045. The Gatekeeper,1h 37m,5.5,21,Horror
1046. Indelebile,N/A,8.7,8,Horror
1047. Nenu Keerthana,2h 35m,8.9,2.1K,Horror
1048. Snake Resort,N/A,N/A,N/A,Horror
1049. The Clot,1h 19m,2.8,28,Horror
1050. Kabir Azabi 2,N/A,2.5,10,Horror
1051. The Last Stand,N/A,N/A,N/A,Horror
1052. I Saw Black Clouds,1h 19m,3.9,37,Horror
1053. The House of Ghosts,N/A,3.9,44,Horror
1054. Prove Your Love,N/A,8.3,576,Horror
1055. Lesbian Vampires from Outer Space,48m,N/A,N/A,Horror
1056. Daemon Mind,1h 41m,4.7,34,Horror
1057. Dosa Musyrik,1h 32m,6.7,17,Horror
1058. Bigfoot: The Movie - The Sequel,N/A,5.4,19,Horror
1059. Immortal Thieves: The Bloody Heist,N/A,6.9,37,Horror
1060. Dominus,1h 24m,N/A,N/A,Horror
1061. Bridge,1h 18m,3.7,13,Horror
1062. Diary of A Necro Piggy,1h 30m,N/A,N/A,Horror
1063. The Tormented,1h 25m,5.0,18,Horror
1064. Agrinai,1h 33m,7.9,69,Horror
1065. Soul Traveler (The Feature),1h 36m,4.2,24,Horror
1066. Shining,N/A,N/A,N/A,Horror
1067. Scream 2,31m,6.4,11,Horror
1068. Just Another Horror Movie,31m,5.9,10,Horror
1069. Adrian,N/A,N/A,N/A,Horror
1070. Bed of Nails,1h 44m,4.8,30,Horror
1071. Idiot Girls and School Ghost: School Anniversary,1h 30m,7.0,68,Horror
1072. Death Streamer: Noir Version,1h 12m,N/A,N/A,Horror
1073. The Forest,1h 47m,N/A,N/A,Horror
1074. Behold the Claw,1h 15m,5.6,18,Horror
1075. Terror of the Soul,N/A,N/A,N/A,Horror
1076. Influenza,1h 38m,4.3,35,Horror
1077. Easter Evil,1h 12m,1.5,153,Horror
1078. The Suffering of Monique,1h 19m,N/A,N/A,Horror
1079. Bloedhond,1h 32m,N/A,N/A,Horror
1080. Tobias: Dark Hallway,N/A,7.0,10,Horror
1081. Rerouting,1h 26m,4.1,172,Horror
1082. Sankta Lucia,N/A,6.3,46,Horror
1083. My Cannibal Crush,50m,6.3,12,Horror
1084. The Wildman Massacre,1h 30m,8.6,37,Horror
1085. Wonderland,2h,6.8,13,Horror
1086. My Zombabe,1h 45m,5.0,94,Horror
1087. A Haunting in Council House,1h 34m,4.9,57,Horror
1088. Anak Perjanjian Syaitan 2,1h 29m,6.4,34,Horror
1089. Monkey's Magic Merry Go Round,1h 31m,7.4,12,Horror
1090. Stalked by Shadows,1h,3.3,11,Horror
1091. Synthwave Horror: The Cabinet of Dr. Caligari,N/A,N/A,N/A,Horror
1092. Disremembered,1h 44m,4.9,144,Horror
1093. I'm Haunted 2,N/A,5.3,91,Horror
1094. [null],N/A,N/A,N/A,Horror
1095. Problematic Intentions,1h 30m,4.6,15,Horror
1096. Saka Perawan,1h 31m,5.1,57,Horror
1097. Ananya,2h 16m,8.8,888,Horror
1098. Jason Escaped from Hell: A Friday the 13th Fan Film,N/A,N/A,N/A,Horror
1099. Mueng non mueng tai,1h 39m,2.3,14,Horror
1100. Trillberry Murders,1h 54m,5.6,14,Horror
1101. Golgota - Flor de Carne,1h 18m,N/A,N/A,Horror
1102. Zir-i Cin 3: Cin Dügümü,1h 26m,3.9,22,Horror
1103. Mesken (Messuage),1h 39m,7.3,47,Horror
1104. Maya,1h 49m,7.0,9,Horror
1105. La Hierba del Diablo,1h 20m,3.8,52,Horror
1106. Day of the Clones,1h 38m,3.9,67,Horror
1107. Gunfighter Paradise,N/A,8.8,18,Horror
1108. Hillock Haunting,1h 23m,3.4,245,Horror
1109. Mariara,N/A,5.3,12,Horror
1110. La cárcel Maldita,1h 27m,4.7,6,Horror
1111. Campfire Dead by Dawn,1h 27m,3.0,65,Horror
1112. Scream: The Fan Favorite,49m,8.1,19,Horror
1113. Night Games,1h 39m,5.6,290,Horror
1114. Siapa Buka Lampu?,1h 32m,7.3,7,Horror
1115. Amityville AI,N/A,3.9,52,Horror
1116. Slasher House 3,N/A,4.5,71,Horror
1117. Ibu,1h 20m,N/A,N/A,Horror
1118. Alone in the Night,N/A,3.8,8,Horror
1119. Sorority Girl Massacre: Guts of Ecstasy,54m,N/A,N/A,Horror
1120. How to Make a Werewolf,16+,5.5,146,Horror
1121. Serena Versus,N/A,N/A,N/A,Horror
1122. Hell Squad 2: Fresh Meat,1h 35m,9.3,21,Horror
1123. Garez,N/A,2.8,19,Horror
1124. Tan-Ti-Ana,1h 35m,6.0,26,Horror
1125. Landlord,N/A,N/A,N/A,Horror
1126. Insane Like Me?,1h 26m,4.4,60,Horror
1127. The Sacrifice,1h,N/A,N/A,Horror
1128. Khatarnaak Manzil,N/A,N/A,N/A,Horror
1129. Grimmwood,N/A,8.1,17,Horror
1130. Symphony of Suffering,1h 3m,5.8,6,Horror
1131. Strangers,1h 39m,6.6,10,Horror
1132. The Tattoo,1h 30m,N/A,N/A,Horror
1133. Devil on Stalk,11m,N/A,N/A,Horror
1134. Big/Bad/Wolf,N/A,3.9,11,Horror
1135. Fright,1h 21m,6.3,79,Horror
1136. Tales of the Forgotten,2h 50m,5.2,9,Horror
1137. The Devil's Wasteland,1h 36m,N/A,N/A,Horror
1138. The Lonely Man with the Ghost Machine,1h 30m,3.0,162,Horror
1139. Rose's Last Session,N/A,5.2,28,Horror
1140. The Killer Goldfish,1h 34m,6.0,6,Horror
1141. New Folder,1h 12m,4.7,27,Horror
1142. Diwe,N/A,N/A,N/A,Horror
1143. New Year's Absolution,N/A,1.6,5,Horror
1144. Nosferatu: A Symphony of Horror - Audio Score by idiedtrying.,1h 34m,7.5,11,Horror
1145. Bad Ben 13: The Dracula Situation,1h 39m,3.5,12,Horror
1146. Nightmare in Argus,N/A,3.6,9,Horror
1147. Blood Red River Bed,N/A,5.7,24,Horror
1148. Strange Events Sim,1h 20m,N/A,N/A,Horror
1149. The Beast Hand,1h 17m,4.5,14,Horror
1150. O Procedimento,12m,8.2,52,Horror
1151. Winemaker,59m,5.4,39,Horror
1152. Advent,1h 17m,4.3,33,Horror
1153. Forbidden Tapes - Anthology of Terror,1h 1m,5.4,8,Horror
1154. Down for the Count,50m,N/A,N/A,Horror
1155. Body & Soul,1h 15m,3.1,43,Horror
1156. Zombie Chronicles: Regeneration,N/A,N/A,N/A,Horror
1157. Domovoy,1h 42m,4.3,301,Horror
1158. Levizia,N/A,N/A,N/A,Horror
1159. Jama,1h 11m,6.0,18,Horror
1160. Don't Break the Rules,1h 37m,2.7,57,Horror
1161. Choke,1h 38m,7.5,22,Horror
1162. Decibel,N/A,5.2,9,Horror
1163. The Blade Cuts Deeper,N/A,N/A,N/A,Horror
1164. First Person Savior,1h 21m,4.9,12,Horror
1165. B Lines,N/A,6.8,15,Horror
1166. Dead Boys Club,1h 45m,6.3,26,Horror
1167. Screamwalkers,1h 2m,3.9,57,Horror
1168. Slender: Demoniac,N/A,N/A,N/A,Horror
1169. Zombie Anonymous,N/A,4.8,14,Horror
1170. Alien Legacy: Terror on Luxor Ridge,2h 7m,5.7,22,Horror
1171. Synthwave Horror: Night of the Living Dead,N/A,N/A,N/A,Horror
1172. Play Along,1h 30m,N/A,N/A,Horror
1173. Welcome to Kittytown,1h 28m,7.7,8,Horror
1174. 31 Kills of Halloween,N/A,2.9,9,Horror
1175. A Maldição de Romanova,1h 20m,5.0,22,Horror
1176. Everything Decays,1h 4m,N/A,N/A,Horror
1177. Spending Some Time Together,2h 26m,6.9,30,Horror
1178. Blackest Darkness,1h 16m,5.5,75,Horror
1179. Dead Fun,1h 1m,9.0,12,Horror
"1180. Rapunzel, El Perro y El Brujo",1h 49m,7.6,22,Horror
1181. Gen 2,N/A,3.4,14,Horror
1182. Inziva,1h 34m,N/A,N/A,Horror
1183. Scary Tales: Dark Walker,N/A,3.3,54,Horror
1184. Conexão com o Mal,2h 13m,8.3,32,Horror
1185. Baridegi: The abandoned Girl,1h 47m,3.4,18,Horror
1186. Maximum Strollerdrive,N/A,N/A,N/A,Horror
1187. Re:Human,1h 48m,5.7,39,Horror
1188. Bantay-bahay,1h 26m,5.5,17,Horror
1189. Manju Maria,2h 45m,N/A,N/A,Horror
1190. Kukushka,1h 33m,4.3,33,Horror
1191. Family Comes First,1h 5m,8.0,8,Horror
1192. Mystery Creek,1h 54m,N/A,N/A,Horror
1193. Bunny Man Slaughter,N/A,6.3,24,Horror
1194. The Mortician,16+,N/A,N/A,Horror
1195. The Whisper in the Woods,1h 11m,5.2,43,Horror
1196. Time of the Witch,1h 31m,6.6,15,Horror
1197. The Girl in Yellow,1h 25m,N/A,N/A,Horror
1198. The Haunting of the Blain Mayor,2h,N/A,N/A,Horror
1199. Basileia,1h 36m,4.2,59,Horror
1200. Hide and Seek,1h 38m,4.7,6,Horror
1201. I'm Haunted 3,N/A,5.8,56,Horror
1202. Clownface 3,1h 44m,8.2,58,Horror
1203. Tennessee Bigfoot,1h 5m,N/A,N/A,Horror
1204. Cursed,N/A,N/A,N/A,Horror
1205. Fierce Killer Marsupial,1h 26m,2.3,50,Horror
1206. Halloween Massacre,N/A,7.1,30,Horror
1207. The Awkward Stage,1h 9m,5.6,16,Horror
1208. King,8m,N/A,N/A,Horror
1209. The WeedHacker Massacre,N/A,N/A,N/A,Horror
1210. 1st Japan Horror Film Competition: Winning Works,1h 45m,N/A,N/A,Horror
1211. Nowhere Land,1h 24m,3.4,14,Horror
1212. The Whisper Within the Woods,N/A,7.7,27,Horror
1213. Finger Licking,1h 29m,4.7,18,Horror
1214. Ummeed,N/A,N/A,N/A,Horror
1215. Sadako: Pendant of Mourning,53m,N/A,N/A,Horror
1216. The Dream Ledger,N/A,N/A,N/A,Horror
1217. Road Kill,1h 20m,N/A,N/A,Horror
1218. Idiot Girls and School Ghost 2: Teaching Practice,1h 25m,N/A,N/A,Horror
1219. In the Room Where He Waits,1h 23m,4.8,89,Horror
1220. Residency,54m,N/A,N/A,Horror
1221. Horror Unmasked,Not Rated,3.3,23,Horror
1222. Terrornet,1h 28m,3.7,95,Horror
1223. Stab 4: Knife of Doom,1h 38m,5.4,15,Horror
1224. The Dark Mother Special+20mn,2h,7.6,21,Horror
1225. Flora,15m,N/A,N/A,Horror
1226. epic gost movie,1h 7m,N/A,N/A,Horror
1227. Adze the African Vampire,1h 21m,3.4,61,Horror
1228. Observados,N/A,N/A,N/A,Horror
1229. The Beast That Ate Waverly,1h 24m,N/A,N/A,Horror
1230. Oro Negro,N/A,N/A,N/A,Horror
1231. Peeling Off,17m,N/A,N/A,Horror
1232. Blodsuger,1h 34m,6.7,9,Horror
1233. Mystery Writers,1h 30m,5.2,74,Horror
1234. La Hacienda - El Regreso de los Malditos,1h 10m,7.6,15,Horror
1235. Horror Able,1h 18m,6.5,24,Horror
1236. El Kafirun,1h 10m,6.6,20,Horror
1237. Yagna,2h 11m,7.1,2.2K,Horror
1238. Prethangalude Koottam,N/A,9.2,7,Horror
1239. Yuanyang Lou,N/A,4.0,24,Horror
1240. Lipstick on the Glass,1h 56m,4.1,14,Horror
"1241. The Call of Cthulhu, Pt. 3 - Madness from the Sea",N/A,N/A,N/A,Horror
1242. Cross Roads,N/A,N/A,N/A,Horror
1243. The Prey,1h 19m,N/A,N/A,Horror
1244. Intrusive,1h 6m,6.8,6,Horror
1245. The Watchers Roblox movie,35m,N/A,N/A,Horror
1246. Abduction Chronicles,2h 6m,8.5,38,Horror
1247. The Damned Lands,N/A,N/A,N/A,Horror
1248. For God's Sake Wake Her Up,N/A,6.2,10,Horror
1249. Küffar,N/A,4.8,20,Horror
1250. Horror-Scopes: Volume Two,1h 28m,8.1,20,Horror
1251. Cryptic Triptych,N/A,7.6,9,Horror
1252. The Mollusk Murders,46m,N/A,N/A,Horror
1253. Voidcaller,1h 25m,6.6,43,Horror
1254. I Curse This Land,1h 26m,4.0,94,Horror
1255. The Unrighteous,1h 27m,5.1,35,Horror
1256. Evil in Me,1h 15m,4.0,6,Horror
1257. He's Watching You,N/A,N/A,N/A,Horror
1258. Korban Jatuh Tempo,N/A,N/A,N/A,Horror
1259. A.R.C.A,52m,N/A,N/A,Horror
1260. #Models Wanted,N/A,8.5,33,Horror
1261. Janus,1h 12m,4.9,11,Horror
1262. The Intruder: The Movie (Chapter 1),24m,N/A,N/A,Horror
1263. On Gallows Hill,N/A,N/A,N/A,Horror
1264. Bijt,1h 45m,5.8,55,Horror
1265. Urban Nightmares: A Found Footage Anthology,N/A,4.7,46,Horror
1266. Midnight Harvest,1h 10m,N/A,N/A,Horror
1267. LOON!,N/A,8.0,8,Horror
1268. Tin Roof,N/A,N/A,N/A,Horror
1269. The Book (El Libro),N/A,5.9,9,Horror
1270. Troubled Chairs,N/A,7.8,14,Horror
1271. In the Woods,1h 23m,N/A,N/A,Horror
1272. Hantu Polong,1h 30m,7.4,46,Horror
1273. The Exorcism of Margot Miles,N/A,N/A,N/A,Horror
1274. Demon Stalker,1h 37m,2.2,7,Horror
1275. Mom's Coming,2h 2m,N/A,N/A,Horror
1276. Mercy Brown,1h,N/A,N/A,Horror
1277. Rust 3,N/A,4.2,48,Horror
1278. Haunted by Her Name,1h 30m,2.8,96,Horror
1279. Shuigui Bride,1h 19m,N/A,N/A,Horror
1280. Quiet,1h 11m,5.0,8,Horror
1281. The Last Five Days: The Freak Building,1h 1m,3.7,60,Horror
1282. Leech,1h 20m,N/A,N/A,Horror
1283. Malam Keramat,1h 30m,6.0,33,Horror
1284. Sinakagon,1h 55m,6.9,33,Horror
1285. Un día cualquiera,1h 30m,5.7,15,Horror
1286. Neighborhood,1h 24m,5.8,5,Horror
1287. White Muscle Daddy,2h 15m,N/A,N/A,Horror
1288. Murdaritaville,1h 2m,3.4,118,Horror
1289. I Awoke Early the Day I Died,1h 30m,N/A,N/A,Horror
1290. Tapeface,46m,N/A,N/A,Horror
1291. Induced 2,N/A,N/A,N/A,Horror
1292. Petualangan Anak Penangkap Hantu,1h 39m,5.7,28,Horror
1293. Slenderverse: The Rise and Fall of Slenderman,1h 56m,8.8,7,Horror
1294. Florence,1h 19m,N/A,N/A,Horror
1295. Humanzee,N/A,N/A,N/A,Horror
1296. Naalkane Aayama,1h 48m,7.3,2.8K,Horror
1297. Ictus: Paciente Cero,N/A,N/A,N/A,Horror
1298. Enasar: Sirayet-i Cin,N/A,6.3,19,Horror
1299. Clawface,1h 38m,8.6,14,Horror
1300. Kara Cin Laneti,N/A,3.9,19,Horror
1301. Jyukinshi,1h 43m,3.0,11,Horror
1302. Compression,2h 4m,8.0,15,Horror
1303. Átropos,1h 33m,5.5,23,Horror
1304. Bannkorb,19m,7.4,6,Horror
1305. High Strangeness,N/A,N/A,N/A,Horror
1306. The Bell: Panggilan Untuk Mati,N/A,N/A,N/A,Horror
1307. All of it Ends,N/A,N/A,N/A,Horror
1308. Katala - Oyun Gecesi,N/A,4.5,11,Horror
1309. Aphasia,N/A,4.9,19,Horror
1310. Amityville Webcam,1h 42m,3.8,19,Horror
1311. Ghosted,50m,N/A,N/A,Horror
1312. Krapiva: Tsvetok smerti,1h 21m,6.1,59,Horror
1313. City of Oz,53m,N/A,N/A,Horror
1314. Erbsünde - Veil of Sin,1h 18m,N/A,N/A,Horror
1315. Squelch,1h 32m,N/A,N/A,Horror
1316. Cruel: The Cross Village Encounter,57m,4.5,48,Horror
1317. Corpórea,N/A,5.9,8,Horror
1318. The Dark Eye,1h 59m,N/A,N/A,Horror
1319. Dating Horror Stories,N/A,3.6,11,Horror
1320. Keo=peul-ji-ok,1h 34m,5.6,8,Horror
1321. Case 19: Vichchhiya,51m,N/A,N/A,Horror
1322. The Tooth Fairy and Other Twisted Tales,1h 24m,N/A,N/A,Horror
1323. Amir,1h 10m,5.4,20,Horror
1324. Obscura,1h 29m,6.3,9,Horror
1325. The Director's Cut,1h 22m,4.2,16,Horror
1326. The Haunting of Lanquetot,1h 36m,3.7,10,Horror
1327. Death Perception,1h 46m,N/A,N/A,Horror
1328. Cieco sordo muto,1h 25m,7.1,9,Horror
1329. Athma,N/A,N/A,N/A,Horror
1330. The Elite of Devils,1h 48m,3.6,44,Horror
1331. On the Trail of Bigfoot: The Ancients,2h 20m,6.2,7,Horror
1332. The Torture: Beranak dalam Kubur,1h 31m,N/A,N/A,Horror
1333. The Evil Within,N/A,N/A,N/A,Horror
1334. The Hellper,1h 30m,6.2,25,Horror
1335. MAKKA: Cinn-i Azap,1h 15m,4.3,13,Horror
1336. Dead-End,46m,8.2,6,Horror
1337. Ruh Azabi,1h 30m,N/A,N/A,Horror
1338. Velhan,1h 17m,6.4,18,Horror
1339. Histórias Estranhas 2,1h 22m,7.6,7,Horror
1340. Cheongsam Merah Darah,1h 30m,5.7,11,Horror
1341. 2nd Japan Horror Film Competition: Winning Works,1h 51m,N/A,N/A,Horror
1342. Finally Home,1h 3m,N/A,N/A,Horror
1343. The Hoard,N/A,N/A,N/A,Horror
1344. Dead Talk Tales: Volume I,1h 38m,6.6,28,Horror
1345. Gentleman Caller,1h 43m,8.5,9,Horror
1346. Bisikan Setan,1h 28m,6.7,11,Horror
1347. Suprema,1h 38m,N/A,N/A,Horror
1348. Suhaila Bint Duaim,2h 36m,N/A,N/A,Horror
1349. Vefk-i Cin Sekar,1h 24m,N/A,N/A,Horror
1350. Haunted New Orleans,N/A,N/A,N/A,Horror
1351. GOREphers: Final Gnaw,1h 2m,N/A,N/A,Horror
1352. Zuhruf Saye,N/A,3.8,13,Horror
1353. Ucube: Son Efsun,N/A,2.7,9,Horror
1354. Sobe: Sakalli Bebek,1h 26m,5.0,17,Horror
1355. Three Dead Cowboys,N/A,N/A,N/A,Horror
1356. Tie Die,1h 20m,3.0,8,Horror
1357. Stalker Jane,N/A,N/A,N/A,Horror
1358. Peccatum,1h 8m,1.9,24,Horror
1359. Mir'at Iblisin Laneti,N/A,N/A,N/A,Horror
1360. Ölümcül Davet,N/A,N/A,N/A,Horror
1361. EverMoreOutThere,N/A,N/A,N/A,Horror
1362. FPS,1h,4.3,20,Horror
1363. The Smell of Blood,1h 15m,2.3,19,Horror
1364. Cintihar,1h 17m,2.6,10,Horror
1365. Dreams of the Dead,1h 22m,N/A,N/A,Horror
1366. Petrified: A HHH Film,50m,N/A,N/A,Horror
1367. A Very Flattened Christmas,1h 35m,6.1,37,Horror
1368. Are Vampires Real,45m,N/A,N/A,Horror
1369. Condemned,1h 12m,8.9,12,Horror
1370. Shoroter Joba,2h 3m,4.4,24,Horror
1371. The Ghoul Haunting,N/A,N/A,N/A,Horror
1372. No Lo Escuches,N/A,N/A,N/A,Horror
1373. The Swift,33m,N/A,N/A,Horror
1374. Changle zhen gui shi,1h 28m,N/A,N/A,Horror
1375. La Maldición de Knoche,N/A,N/A,N/A,Horror
1376. Blurred Lines,47m,N/A,N/A,Horror
1377. Pemburu Saka,1h 29m,N/A,N/A,Horror
1378. Mad Cow Massacre,1h 21m,N/A,N/A,Horror
1379. The Grieving,1h 35m,N/A,N/A,Horror
1380. Andrey Iskanov's Breaking Uroboros,N/A,7.2,31,Horror
1381. El Juego 2: La Maldición del Bosque,1h 37m,5.9,36,Horror
1382. Inside a spider,N/A,5.7,11,Horror
1383. Live Different,48m,2.7,10,Horror
1384. A Witch Lives in the Attic,1h 28m,N/A,N/A,Horror
1385. A Detox Horrific,1h 12m,N/A,N/A,Horror
1386. Five Nights at Freddy's: Shadow of Vanny,1h 21m,N/A,N/A,Horror
1387. I am the girl 3 me and my girlfriend,N/A,N/A,N/A,Horror
1388. JEIT,1h 10m,N/A,N/A,Horror
1389. Midnight at the Limbo Lounge,N/A,N/A,N/A,Horror
1390. Springsville,N/A,4.2,26,Horror
1391. Horrorathon Volume 3,1h 33m,5.1,15,Horror
1392. Your Curse,N/A,2.6,19,Horror
"1393. Love, Blood, & Aztec Demons: The Lost Films of Juan F. Moctezuma II",1h 34m,N/A,N/A,Horror
1394. The Bloodsummer Diary,1h 45m,N/A,N/A,Horror
1395. There Is a Monster,1h 22m,3.7,179,Horror
1396. Slenderverse: Building the Slenderman,1h 55m,7.4,9,Horror
1397. Hide Me Within Your Wounds,N/A,N/A,N/A,Horror
1398. Satan Kingdom Babylon,1h 17m,N/A,N/A,Horror
1399. Büyücü,N/A,N/A,N/A,Horror
1400. Sounds Like A Great Project!,1h 15m,N/A,N/A,Horror
1401. Penumbra: Requiem,1h 31m,N/A,N/A,Horror
1402. Llorona Origin,N/A,N/A,N/A,Horror
1403. The Lustful Dead II,N/A,N/A,N/A,Horror
1404. San Geng Ke Zhan,1h 28m,6.1,14,Horror
1405. Brain Tumor,1h 16m,3.8,52,Horror
1406. Recalculating,1h 30m,N/A,N/A,Horror
1407. Into the Dead of Night,1h 3m,N/A,N/A,Horror
1408. Yong Sari,1h 30m,N/A,N/A,Horror
1409. Sidequest!,1h 20m,N/A,N/A,Horror
1410. ZZZ: Zombie Zone Zero,1h 15m,N/A,N/A,Horror
1411. Psychomorphosis,56m,N/A,N/A,Horror
1412. A Lenda dos Quatro,N/A,N/A,N/A,Horror
1413. Doors. Hotel Mystery,13+,N/A,N/A,Horror
1414. The Stickman's Hollow,N/A,8.7,8,Horror
1415. Neath's Love Story 3,1h 40m,6.2,13,Horror
1416. Where the Mountain Women Sing,15m,5.9,9,Horror
1417. The Red Herring,53m,N/A,N/A,Horror
1418. Le tueur du premier mai,1h 7m,N/A,N/A,Horror
1419. This Is Not A Lost Film by Khavn,1h,N/A,N/A,Horror
1420. Nijari,1h 46m,N/A,N/A,Horror
1421. The Get Out,N/A,N/A,N/A,Horror
1422. Bet on Black,N/A,N/A,N/A,Horror
1423. Time Traveler's,N/A,N/A,N/A,Horror
1424. La Chancla Del Diablo,1h 30m,4.5,15,Horror
1425. TapewormZ,N/A,5.1,30,Horror
1426. Red Light District Shark Attack,N/A,3.2,51,Horror
1427. The Message,54m,N/A,N/A,Horror
1428. Mashaarojinn,1h 39m,9.0,20,Horror
1429. Dabba,1h 15m,5.0,22,Horror
1430. Once Upon a Time in Amityville,1h 13m,3.7,57,Horror
1431. The Evangelist,N/A,N/A,N/A,Horror
1432. Ridin the Clown,1h 5m,N/A,N/A,Horror
1433. Biswas Villa-An Unfinished Story,54m,8.6,21,Horror
1434. 3. Gece Habis,N/A,6.1,20,Horror
1435. The Dog from a Graveyard,1h 33m,N/A,N/A,Horror
1436. Cacophony the Animated Movie,1h 21m,N/A,N/A,Horror
1437. Shadows,1h 15m,6.8,21,Horror
1438. Malee,1h 25m,3.4,15,Horror
1439. Dank Frank,1h 23m,N/A,N/A,Horror
"1440. The Actor, the Nurse, & The Cryptid",2h 11m,N/A,N/A,Horror
1441. Dunwich Journals,1h 30m,N/A,N/A,Horror
1442. Misty,30m,N/A,N/A,Horror
1443. Cursed Waters: Creature of Lake Okanagan,N/A,6.8,7,Horror
1444. Flammentod,1h,N/A,N/A,Horror
1445. Good Boy,13m,N/A,N/A,Horror
1446. Erracheera,N/A,N/A,N/A,Horror
1447. Archai,1h 27m,N/A,N/A,Horror
1448. The Last Grail Hunter,N/A,7.7,7,Horror
1449. Mihrez 3: Cin Bebek,1h 18m,2.8,17,Horror
1450. Tiny House,N/A,N/A,N/A,Horror
1451. Lachrymose Primrose,1h 37m,6.3,41,Horror
1452. SMB-plush presents trick or death,2h,8.0,17,Horror
1453. La sombra del tiburón,1h 29m,6.2,17,Horror
"1454. ...Mayombe, Paula?",N/A,N/A,N/A,Horror
1455. Napoleon Street,1h 50m,N/A,N/A,Horror
1456. Midnight Perturbation,1h 21m,8.6,12,Horror
1457. Web,1h 11m,N/A,N/A,Horror
1458. Sirna Dalane Pati,45m,N/A,N/A,Horror
1459. Black Theta,1h 49m,7.4,11,Horror
1460. Der Dritte Gast,1h 13m,3.3,43,Horror
1461. Laberinto de sombras,1h 50m,6.1,9,Horror
1462. Kísértés az erdö mélyén,1h 18m,2.8,77,Horror
1463. Nighthawk: Maison Margiela Artisanal,1h 14m,N/A,N/A,Horror
1464. Day of the Wicked,1h 37m,N/A,N/A,Horror
1465. Mendebur,1h 33m,N/A,N/A,Horror
1466. Don't Open the Box,45m,7.0,9,Horror
1467. Devil's Punchbowl,N/A,4.2,27,Horror
1468. The Haunting in Rosemary Lane,59m,3.5,29,Horror
1469. Los visitados,N/A,6.5,6,Horror
1470. A Coffin of Stars,1h 40m,5.2,6,Horror
1471. Zah-Har Cin Ahalisi,N/A,3.8,9,Horror
1472. Mritojibi,50m,N/A,N/A,Horror
1473. Maldoror,N/A,N/A,N/A,Horror
1474. Rebel,1h 29m,N/A,N/A,Horror
1475. No Budget Theater Double Feature,1h 37m,N/A,N/A,Horror
"1476. Fear, Forget My Name",N/A,N/A,N/A,Horror
1477. Bitches Giving Stitches,1h 20m,N/A,N/A,Horror
1478. Unwelcome Home,1h 15m,8.0,9,Horror
1479. A Noiva,1h 13m,N/A,N/A,Horror
1480. Queen Dracula Sucks Again,N/A,N/A,N/A,Horror
1481. The Greeter,N/A,N/A,N/A,Horror
1482. Drive Recorder Spirit,51m,N/A,N/A,Horror
1483. Winter Grae,1h 40m,N/A,N/A,Horror
"1484. Rotten, Welcome to the Freak Show",1h 20m,N/A,N/A,Horror
1485. Last Shark,1h 10m,N/A,N/A,Horror
1486. Taped Up Familys,N/A,4.2,78,Horror
1487. Fara suflet,1h 35m,6.5,9,Horror
1488. Verified,1h 37m,5.1,9,Horror
1489. Morgan's Bedroom,1h 21m,N/A,N/A,Horror
1490. Arbor Day,1h 5m,N/A,N/A,Horror
1491. Once Passed On,1h 31m,6.6,7,Horror
1492. The Dead of Night,N/A,N/A,N/A,Horror
1493. The Haunted Granny,N/A,N/A,N/A,Horror
1494. Fatal Exposure,18m,N/A,N/A,Horror
1495. The Freaks of Fancy,1h 38m,N/A,N/A,Horror
"1496. Il bambino, i due furfanti e la strega",1h 35m,N/A,N/A,Horror
1497. Atesten Dogan,1h 18m,N/A,N/A,Horror
1498. A New Dawn,1h,N/A,N/A,Horror
1499. Mister E,N/A,N/A,N/A,Horror
1500. The Resurrection of Amy Barlow,Not Rated,N/A,N/A,Horror
1501. Hellfire Hades II: 1980's Voodoo,2h 30m,N/A,N/A,Horror
1502. Killer Hand Dryer,1h 58m,7.8,10,Horror
1503. New Tokyo Poltergeist,1h 28m,5.1,11,Horror
1504. Spooky Society,N/A,N/A,N/A,Horror
1505. The Night Devours,N/A,N/A,N/A,Horror
1506. I'm Seeing Things,54m,N/A,N/A,Horror
1507. The Dark Possesion Sinister Act,N/A,N/A,N/A,Horror
1508. Unvexed,N/A,N/A,N/A,Horror
1509. Pacha,1h 30m,N/A,N/A,Horror
1510. Drops from Hell,N/A,N/A,N/A,Horror
1511. Tent Burner,54m,N/A,N/A,Horror
1512. Momentum,5m,N/A,N/A,Horror
1513. Zero Sum Game,N/A,N/A,N/A,Horror
1514. Cose nere,1h 23m,N/A,N/A,Horror
1515. Escape the City,4h,N/A,N/A,Horror
1516. Feng Shui,N/A,N/A,N/A,Horror
1517. The Mini Lights,1h 20m,N/A,N/A,Horror
1518. Kabandha,2h 4m,9.2,30,Horror
1519. Memories You Killed,N/A,8.2,14,Horror
1520. Muhnochwa,N/A,N/A,N/A,Horror
1521. Pierrot è un assassino,2h,N/A,N/A,Horror
